customer_id;gate;over_credit_greatest;over_credit_ledger;paid_amount;receipts_after;receipts_live;sale_number;section;sibling_snap_bills;sibling_snap_drop;snap_drop_self;tender
;WALK_IN_NO_CUSTOMER;350;350;350;0;0;POS/25-26/78;bill;0;0;0;350
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/25-26/781;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/25-26/838;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;540;540;870;0;0;POS/25-26/851;bill;0;0;0;870
;WALK_IN_NO_CUSTOMER;200;200;445;0;0;POS/25-26/87;bill;0;0;0;445
;WALK_IN_NO_CUSTOMER;20;20;229;0;0;POS/25-26/89;bill;0;0;0;229
;WALK_IN_NO_CUSTOMER;50;50;439;0;0;POS/25-26/90;bill;0;0;0;439
;WALK_IN_NO_CUSTOMER;1050;1050;1050;0;0;POS/25-26/90;bill;0;0;0;1050
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/25-26/909;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;50;50;300;0;0;POS/25-26/91;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;700;700;700;0;0;POS/25-26/917;bill;0;0;0;700
;WALK_IN_NO_CUSTOMER;30;30;399;0;0;POS/25-26/93;bill;0;0;0;399
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/25-26/975;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;1600;1600;1900;0;0;POS/25-26/984;bill;0;0;0;1900
;WALK_IN_NO_CUSTOMER;400;400;400;0;0;POS/25-26/987;bill;0;0;0;400
;WALK_IN_NO_CUSTOMER;350;350;4000;0;0;POS/25-26/99;bill;0;0;0;4000
;WALK_IN_NO_CUSTOMER;900;900;900;0;0;POS/26-27/1003;bill;0;0;0;900
;WALK_IN_NO_CUSTOMER;50;50;50;0;0;POS/26-27/1004;bill;0;0;0;50
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/1005;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;900;900;900;0;0;POS/26-27/1007;bill;0;0;0;900
;WALK_IN_NO_CUSTOMER;1995;1995;2725;0;0;POS/26-27/1014;bill;0;0;0;2725
;WALK_IN_NO_CUSTOMER;350;350;350;0;0;POS/26-27/1019;bill;0;0;0;350
;WALK_IN_NO_CUSTOMER;219.9999999999998;219.9999999999998;219.9999999999998;0;0;POS/26-27/103;bill;0;0;0;219.9999999999998
;WALK_IN_NO_CUSTOMER;500;500;550;0;0;POS/26-27/1039;bill;0;0;0;550
;WALK_IN_NO_CUSTOMER;750;750;750;0;0;POS/26-27/1040;bill;0;0;0;750
;WALK_IN_NO_CUSTOMER;500.0000000000000;500.0000000000000;650;0;0;POS/26-27/1050;bill;0;0;0;650.0004999999999
;WALK_IN_NO_CUSTOMER;1120;1120;1120;0;0;POS/26-27/1065;bill;0;0;0;1120
;WALK_IN_NO_CUSTOMER;450;450;450;0;0;POS/26-27/1075;bill;0;0;0;450
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/1079;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;1890;1890;2000;0;0;POS/26-27/1086;bill;0;0;0;2000
;WALK_IN_NO_CUSTOMER;1295;1295;6998;0;0;POS/26-27/1093;bill;0;0;0;6998
;WALK_IN_NO_CUSTOMER;200.00019999999995;200.00019999999995;200;0;0;POS/26-27/1094;bill;0;0;0;200.00019999999995
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/1096;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;30;30;330;0;0;POS/26-27/1099;bill;0;0;0;330
;WALK_IN_NO_CUSTOMER;600;600;600;0;0;POS/26-27/1102;bill;0;0;0;600
;WALK_IN_NO_CUSTOMER;20;20;230;0;0;POS/26-27/1107;bill;0;0;0;230
;WALK_IN_NO_CUSTOMER;2100;2100;2100;0;0;POS/26-27/1107;bill;0;0;0;2100
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/1121;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;450;450;450;0;0;POS/26-27/1127;bill;0;0;0;450
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/1136;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;25;25;550;0;0;POS/26-27/1138;bill;0;0;0;550
;WALK_IN_NO_CUSTOMER;20;20;290;0;0;POS/26-27/1141;bill;0;0;0;290
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/1149;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;700.0000000000000;700.0000000000000;3450;0;0;POS/26-27/1168;bill;0;0;0;3450.0002999999997
;WALK_IN_NO_CUSTOMER;500.00000000000000;500.00000000000000;500;0;0;POS/26-27/1170;bill;0;0;0;500.00030000000004
;WALK_IN_NO_CUSTOMER;3650.0000;3650.0000;12550;0;0;POS/26-27/1173;bill;0;0;0;12549.9992
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/1193;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;100.00025000000005;100.00025000000005;100;0;0;POS/26-27/1210;bill;0;0;0;100.00025000000005
;WALK_IN_NO_CUSTOMER;212.99999999999994;212.99999999999994;213;0;0;POS/26-27/1213;bill;0;0;0;212.99999999999994
;WALK_IN_NO_CUSTOMER;255;255;255;0;0;POS/26-27/1213;bill;0;0;0;255
;WALK_IN_NO_CUSTOMER;3000;3000;3000;0;0;POS/26-27/1234;bill;0;0;0;3000
;WALK_IN_NO_CUSTOMER;199.99990000000003;199.99990000000003;200;0;0;POS/26-27/1237;bill;0;0;0;199.99990000000003
;WALK_IN_NO_CUSTOMER;1000;1000;1000;0;0;POS/26-27/1241;bill;0;0;0;1000
;WALK_IN_NO_CUSTOMER;138;138;138;0;0;POS/26-27/1281;bill;0;0;0;138
;WALK_IN_NO_CUSTOMER;70;70;70;0;0;POS/26-27/1283;bill;0;0;0;70
;WALK_IN_NO_CUSTOMER;249.9996000000001;249.9996000000001;250;0;0;POS/26-27/1290;bill;0;0;0;249.9996000000001
;WALK_IN_NO_CUSTOMER;700;700;700;0;0;POS/26-27/1300;bill;0;0;0;700
;WALK_IN_NO_CUSTOMER;1575;1575;2195;0;0;POS/26-27/1309;bill;0;0;0;2195
;WALK_IN_NO_CUSTOMER;1350;1350;11700;0;0;POS/26-27/1310;bill;0;0;0;11700
;WALK_IN_NO_CUSTOMER;650.0003000000002;650.0003000000002;650;0;0;POS/26-27/1320;bill;0;0;0;650.0003000000002
;WALK_IN_NO_CUSTOMER;1700;1700;1700;0;0;POS/26-27/1325;bill;0;0;0;1700
;WALK_IN_NO_CUSTOMER;499.9996;499.9996;500;0;0;POS/26-27/1330;bill;0;0;0;499.9996
;WALK_IN_NO_CUSTOMER;2195;2195;7634;0;0;POS/26-27/1336;bill;0;0;0;7634
;WALK_IN_NO_CUSTOMER;750;750;1600;0;0;POS/26-27/1349;bill;0;0;0;1600
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/1351;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;949;949;949;0;0;POS/26-27/1358;bill;0;0;0;949
;WALK_IN_NO_CUSTOMER;500;500;850;0;0;POS/26-27/1388;bill;0;0;0;850
;WALK_IN_NO_CUSTOMER;445;445;445;0;0;POS/26-27/1393;bill;0;0;0;445
;WALK_IN_NO_CUSTOMER;600;600;600;0;0;POS/26-27/1393;bill;0;0;0;600
;WALK_IN_NO_CUSTOMER;2490;2490;2520;0;0;POS/26-27/1400;bill;0;0;0;2520
;WALK_IN_NO_CUSTOMER;1750;1750;1750;0;0;POS/26-27/1406;bill;0;0;0;1750
;WALK_IN_NO_CUSTOMER;355;355;355;0;0;POS/26-27/1411;bill;0;0;0;355
;WALK_IN_NO_CUSTOMER;130;130;130;0;0;POS/26-27/1412;bill;0;0;0;130
;WALK_IN_NO_CUSTOMER;150.00019999999995;150.00019999999995;150;0;0;POS/26-27/1419;bill;0;0;0;150.00019999999995
;WALK_IN_NO_CUSTOMER;151;151;151;0;0;POS/26-27/1437;bill;0;0;0;151
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/1456;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;1650;1650;1995;0;0;POS/26-27/1456;bill;0;0;0;1995
;WALK_IN_NO_CUSTOMER;1048;1048;1048;0;0;POS/26-27/1460;bill;0;0;0;1048
;WALK_IN_NO_CUSTOMER;1000;1000;1100;0;0;POS/26-27/1461;bill;0;0;0;1100
;WALK_IN_NO_CUSTOMER;800.0000000000000;800.0000000000000;1500;0;0;POS/26-27/1467;bill;0;0;0;1500.0005999999998
;WALK_IN_NO_CUSTOMER;2960;2960;2960;0;0;POS/26-27/1471;bill;0;0;0;2960
;WALK_IN_NO_CUSTOMER;235;235;235;0;0;POS/26-27/1487;bill;0;0;0;235
;WALK_IN_NO_CUSTOMER;300.00019999999995;300.00019999999995;300;0;0;POS/26-27/1498;bill;0;0;0;300.00019999999995
;WALK_IN_NO_CUSTOMER;579;579;579;0;0;POS/26-27/1505;bill;0;0;0;579
;WALK_IN_NO_CUSTOMER;2620;2620;3415;0;0;POS/26-27/1510;bill;0;0;0;3415
;WALK_IN_NO_CUSTOMER;350;350;350;0;0;POS/26-27/1511;bill;0;0;0;350
;WALK_IN_NO_CUSTOMER;725;725;725;0;0;POS/26-27/1516;bill;0;0;0;725
;WALK_IN_NO_CUSTOMER;499;499;499;0;0;POS/26-27/1523;bill;0;0;0;499
;WALK_IN_NO_CUSTOMER;464;464;464;0;0;POS/26-27/1549;bill;0;0;0;464
;WALK_IN_NO_CUSTOMER;255;255;255;0;0;POS/26-27/1556;bill;0;0;0;255
;WALK_IN_NO_CUSTOMER;895;895;1145;0;0;POS/26-27/1575;bill;0;0;0;1145
;WALK_IN_NO_CUSTOMER;50;50;1250;0;0;POS/26-27/1591;bill;0;0;0;1250
;WALK_IN_NO_CUSTOMER;734;734;734;0;0;POS/26-27/1591;bill;0;0;0;734
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/1593;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;100;100;795;0;0;POS/26-27/1608;bill;0;0;0;795
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/1613;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;30;30;30;0;0;POS/26-27/1616;bill;0;0;0;30
;WALK_IN_NO_CUSTOMER;50.0004;50.0004;1250;0;0;POS/26-27/1637;bill;0;0;0;1250
;WALK_IN_NO_CUSTOMER;500;500;500;0;0;POS/26-27/1654;bill;0;0;0;500
;WALK_IN_NO_CUSTOMER;101;101;101;0;0;POS/26-27/1659;bill;0;0;0;101
;WALK_IN_NO_CUSTOMER;599.9998;599.9998;700;0;0;POS/26-27/1660;bill;0;0;0;700
;WALK_IN_NO_CUSTOMER;1270;1270;2855;0;0;POS/26-27/1660;bill;0;0;0;2855
;WALK_IN_NO_CUSTOMER;750;750;750;0;0;POS/26-27/1672;bill;0;0;0;750
;WALK_IN_NO_CUSTOMER;650;650;650;0;0;POS/26-27/1687;bill;0;0;0;650
;WALK_IN_NO_CUSTOMER;120;120;120;0;0;POS/26-27/1701;bill;0;0;0;120
;WALK_IN_NO_CUSTOMER;4800;4800;5500;0;0;POS/26-27/1713;bill;0;0;0;5500
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/1756;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;250;250;250;0;0;POS/26-27/1757;bill;0;0;0;250
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/176;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;1324;1324;1324;0;0;POS/26-27/1763;bill;0;0;0;1324
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/1766;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/1776;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;900;900;1000;0;0;POS/26-27/1780;bill;0;0;0;1000
;WALK_IN_NO_CUSTOMER;5;5;5;0;0;POS/26-27/1790;bill;0;0;0;5
;WALK_IN_NO_CUSTOMER;221;221;221;0;0;POS/26-27/1792;bill;0;0;0;221
;WALK_IN_NO_CUSTOMER;449;449;449;0;0;POS/26-27/1799;bill;0;0;0;449
;WALK_IN_NO_CUSTOMER;550;550;550;0;0;POS/26-27/1804;bill;0;0;0;550
;WALK_IN_NO_CUSTOMER;1000;1000;1000;0;0;POS/26-27/1819;bill;0;0;0;1000
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/1821;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;1230;1230;3170;0;0;POS/26-27/1824;bill;0;0;0;3170
;WALK_IN_NO_CUSTOMER;50;50;50;0;0;POS/26-27/1848;bill;0;0;0;50
;WALK_IN_NO_CUSTOMER;450;450;450;0;0;POS/26-27/1868;bill;0;0;0;450
;WALK_IN_NO_CUSTOMER;1249.9996;1249.9996;2350;0;0;POS/26-27/1882;bill;0;0;0;2350
;WALK_IN_NO_CUSTOMER;15;15;15;0;0;POS/26-27/1887;bill;0;0;0;15
;WALK_IN_NO_CUSTOMER;1000.4300000000003;1000.4300000000003;1000.4300000000003;0;0;POS/26-27/189;bill;0;0;0;1000.4300000000003
;WALK_IN_NO_CUSTOMER;1125;1125;1743;0;0;POS/26-27/1891;bill;0;0;0;1743
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/1914;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;795;795;1675;0;0;POS/26-27/1923;bill;0;0;0;1675
;WALK_IN_NO_CUSTOMER;95;95;95;0;0;POS/26-27/1926;bill;0;0;0;95
;WALK_IN_NO_CUSTOMER;70;70;70;0;0;POS/26-27/1936;bill;0;0;0;70
;WALK_IN_NO_CUSTOMER;30;30;30;0;0;POS/26-27/1939;bill;0;0;0;30
;WALK_IN_NO_CUSTOMER;2099;2099;2700;0;0;POS/26-27/1961;bill;0;0;0;2700
;WALK_IN_NO_CUSTOMER;255;255;255;0;0;POS/26-27/198;bill;0;0;0;255
;WALK_IN_NO_CUSTOMER;1749;1749;1749;0;0;POS/26-27/1998;bill;0;0;0;1749
;WALK_IN_NO_CUSTOMER;64;64;64;0;0;POS/26-27/2010;bill;0;0;0;64
;WALK_IN_NO_CUSTOMER;3599;3599;11552;0;0;POS/26-27/2017;bill;0;0;0;11552
;WALK_IN_NO_CUSTOMER;995;995;1800;0;0;POS/26-27/2027;bill;0;0;0;1800
;WALK_IN_NO_CUSTOMER;199;199;199;0;0;POS/26-27/2035;bill;0;0;0;199
;WALK_IN_NO_CUSTOMER;1250;1250;1795;0;0;POS/26-27/2042;bill;0;0;0;1795
;WALK_IN_NO_CUSTOMER;853;853;853;0;0;POS/26-27/2064;bill;0;0;0;853
;WALK_IN_NO_CUSTOMER;1050;1050;1050;0;0;POS/26-27/2069;bill;0;0;0;1050
;WALK_IN_NO_CUSTOMER;120;120;120;0;0;POS/26-27/2074;bill;0;0;0;120
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/2075;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;310;310;489;0;0;POS/26-27/2082;bill;0;0;0;489
;WALK_IN_NO_CUSTOMER;1295;1295;1325;0;0;POS/26-27/2091;bill;0;0;0;1325
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/21;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;1190;1190;1430;0;0;POS/26-27/2113;bill;0;0;0;1430
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/2127;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;20;20;20;0;0;POS/26-27/2133;bill;0;0;0;20
;WALK_IN_NO_CUSTOMER;45;45;45;0;0;POS/26-27/2142;bill;0;0;0;45
;WALK_IN_NO_CUSTOMER;488;488;488;0;0;POS/26-27/2183;bill;0;0;0;488
;WALK_IN_NO_CUSTOMER;2240;2240;2550;0;0;POS/26-27/2206;bill;0;0;0;2550
;WALK_IN_NO_CUSTOMER;650;650;850;0;0;POS/26-27/2240;bill;0;0;0;850
;WALK_IN_NO_CUSTOMER;91;91;91;0;0;POS/26-27/2251;bill;0;0;0;91
;WALK_IN_NO_CUSTOMER;1945;1945;3490;0;0;POS/26-27/2263;bill;0;0;0;3490
;WALK_IN_NO_CUSTOMER;255;255;255;0;0;POS/26-27/2273;bill;0;0;0;255
;WALK_IN_NO_CUSTOMER;295;295;295;0;0;POS/26-27/2280;bill;0;0;0;295
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/2294;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;200;200;473;0;0;POS/26-27/2295;bill;0;0;0;473
;WALK_IN_NO_CUSTOMER;1595;1595;2845;0;0;POS/26-27/2335;bill;0;0;0;2845
;WALK_IN_NO_CUSTOMER;895;895;3189;0;0;POS/26-27/2341;bill;0;0;0;3189
;WALK_IN_NO_CUSTOMER;1900;1900;1900;0;0;POS/26-27/2352;bill;0;0;0;1900
;WALK_IN_NO_CUSTOMER;509;509;509;0;0;POS/26-27/2354;bill;0;0;0;509
;WALK_IN_NO_CUSTOMER;905;905;905;0;0;POS/26-27/2383;bill;0;0;0;905
;WALK_IN_NO_CUSTOMER;192;192;192;0;0;POS/26-27/2394;bill;0;0;0;192
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/240;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;401;401;401;0;0;POS/26-27/2416;bill;0;0;0;401
;WALK_IN_NO_CUSTOMER;4220;4220;5462;0;0;POS/26-27/2466;bill;0;0;0;5462
;WALK_IN_NO_CUSTOMER;400;400;400;0;0;POS/26-27/2474;bill;0;0;0;400
;WALK_IN_NO_CUSTOMER;2354;2354;2354;0;0;POS/26-27/2476;bill;0;0;0;2354
;WALK_IN_NO_CUSTOMER;500;500;500;0;0;POS/26-27/2491;bill;0;0;0;500
;WALK_IN_NO_CUSTOMER;755;755;5000;0;0;POS/26-27/2495;bill;0;0;0;5000
;WALK_IN_NO_CUSTOMER;540;540;540;0;0;POS/26-27/2496;bill;0;0;0;540
;WALK_IN_NO_CUSTOMER;449;449;541;0;0;POS/26-27/2509;bill;0;0;0;541
;WALK_IN_NO_CUSTOMER;754;754;754;0;0;POS/26-27/2521;bill;0;0;0;754
;WALK_IN_NO_CUSTOMER;1200;1200;1200;0;0;POS/26-27/2549;bill;0;0;0;1200
;WALK_IN_NO_CUSTOMER;2004;2004;2004;0;0;POS/26-27/2555;bill;0;0;0;2004
;WALK_IN_NO_CUSTOMER;5;5;285;0;0;POS/26-27/2583;bill;0;0;0;285
;WALK_IN_NO_CUSTOMER;1451;1451;1451;0;0;POS/26-27/2589;bill;0;0;0;1451
;WALK_IN_NO_CUSTOMER;500;500;500;0;0;POS/26-27/260;bill;0;0;0;500
;WALK_IN_NO_CUSTOMER;65;65;65;0;0;POS/26-27/2600;bill;0;0;0;65
;WALK_IN_NO_CUSTOMER;745;745;745;0;0;POS/26-27/2602;bill;0;0;0;745
;WALK_IN_NO_CUSTOMER;85;85;85;0;0;POS/26-27/2607;bill;0;0;0;85
;WALK_IN_NO_CUSTOMER;695;695;3015;0;0;POS/26-27/2631;bill;0;0;0;3015
;WALK_IN_NO_CUSTOMER;7935;7935;16490;0;0;POS/26-27/2634;bill;0;0;0;16490
;WALK_IN_NO_CUSTOMER;755;755;755;0;0;POS/26-27/2635;bill;0;0;0;755
;WALK_IN_NO_CUSTOMER;95;95;95;0;0;POS/26-27/2664;bill;0;0;0;95
;WALK_IN_NO_CUSTOMER;30;30;419;0;0;POS/26-27/2672;bill;0;0;0;419
;WALK_IN_NO_CUSTOMER;445;445;445;0;0;POS/26-27/2682;bill;0;0;0;445
;WALK_IN_NO_CUSTOMER;2400;2400;2400;0;0;POS/26-27/2686;bill;0;0;0;2400
;WALK_IN_NO_CUSTOMER;1150;1150;2880;0;0;POS/26-27/2702;bill;0;0;0;2880
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/2709;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;1595;1595;2454;0;0;POS/26-27/2736;bill;0;0;0;2454
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/2761;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;238;238;238;0;0;POS/26-27/2764;bill;0;0;0;238
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/2777;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;545;545;545;0;0;POS/26-27/2791;bill;0;0;0;545
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/290;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;645;645;1345;0;0;POS/26-27/300;bill;0;0;0;1345
;WALK_IN_NO_CUSTOMER;650;650;1970;0;0;POS/26-27/304;bill;0;0;0;1970
;WALK_IN_NO_CUSTOMER;700;700;750;0;0;POS/26-27/336;bill;0;0;0;750
;WALK_IN_NO_CUSTOMER;850;850;850;0;0;POS/26-27/348;bill;0;0;0;850
;WALK_IN_NO_CUSTOMER;3694;3694;8700;0;0;POS/26-27/364;bill;0;0;0;8700
;WALK_IN_NO_CUSTOMER;1050;1050;2950;0;0;POS/26-27/364;bill;0;0;0;2950
;WALK_IN_NO_CUSTOMER;50;50;50;0;0;POS/26-27/372;bill;0;0;0;50
;WALK_IN_NO_CUSTOMER;1200;1200;2200;0;0;POS/26-27/385;bill;0;0;0;2200
;WALK_IN_NO_CUSTOMER;1495;1495;9690;0;0;POS/26-27/395;bill;0;0;0;9690
;WALK_IN_NO_CUSTOMER;1495;1495;1500;0;0;POS/26-27/434;bill;0;0;0;1500
;WALK_IN_NO_CUSTOMER;1050;1050;2050;0;0;POS/26-27/46;bill;0;0;0;2050
;WALK_IN_NO_CUSTOMER;9500;9500;9500;0;0;POS/26-27/476;bill;0;0;0;9500
;WALK_IN_NO_CUSTOMER;110;110;4700;0;0;POS/26-27/506;bill;0;0;0;4700
;WALK_IN_NO_CUSTOMER;6;6;6;0;0;POS/26-27/513;bill;0;0;0;6
;WALK_IN_NO_CUSTOMER;1899;1899;5570;0;0;POS/26-27/523;bill;0;0;0;5570
;WALK_IN_NO_CUSTOMER;150;150;150;0;0;POS/26-27/535;bill;0;0;0;150
;WALK_IN_NO_CUSTOMER;700;700;700;0;0;POS/26-27/543;bill;0;0;0;700
;WALK_IN_NO_CUSTOMER;225;225;225;0;0;POS/26-27/575;bill;0;0;0;225
;WALK_IN_NO_CUSTOMER;1895;1895;7094;0;0;POS/26-27/596;bill;0;0;0;7094
;WALK_IN_NO_CUSTOMER;250;250;2355;0;0;POS/26-27/607;bill;0;0;0;2355
;WALK_IN_NO_CUSTOMER;449;449;449;0;0;POS/26-27/617;bill;0;0;0;449
;WALK_IN_NO_CUSTOMER;1050;1050;1050;0;0;POS/26-27/628;bill;0;0;0;1050
;WALK_IN_NO_CUSTOMER;350.0000000000000;350.0000000000000;499.9997000000001;0;0;POS/26-27/673;bill;0;0;0;499.9997000000001
;WALK_IN_NO_CUSTOMER;500.0000000000000;500.0000000000000;650.0004999999999;0;0;POS/26-27/677;bill;0;0;0;650.0004999999999
;WALK_IN_NO_CUSTOMER;45;45;45;0;0;POS/26-27/690;bill;0;0;0;45
;WALK_IN_NO_CUSTOMER;300.32959999999997;300.32959999999997;300.32959999999997;0;0;POS/26-27/691;bill;0;0;0;300.32959999999997
;WALK_IN_NO_CUSTOMER;499.66999999999996;499.66999999999996;499.66999999999996;0;0;POS/26-27/692;bill;0;0;0;499.66999999999996
;WALK_IN_NO_CUSTOMER;1595;1595;2495;0;0;POS/26-27/694;bill;0;0;0;2495
;WALK_IN_NO_CUSTOMER;1499;1499;6745;0;0;POS/26-27/724;bill;0;0;0;6745
;WALK_IN_NO_CUSTOMER;899;899;1000;0;0;POS/26-27/736;bill;0;0;0;1000
;WALK_IN_NO_CUSTOMER;101;101;101;0;0;POS/26-27/741;bill;0;0;0;101
;WALK_IN_NO_CUSTOMER;1150;1150;1150;0;0;POS/26-27/741;bill;0;0;0;1150
;WALK_IN_NO_CUSTOMER;276;276;276;0;0;POS/26-27/765;bill;0;0;0;276
;WALK_IN_NO_CUSTOMER;251;251;251;0;0;POS/26-27/795;bill;0;0;0;251
;WALK_IN_NO_CUSTOMER;495;495;495;0;0;POS/26-27/818;bill;0;0;0;495
;WALK_IN_NO_CUSTOMER;1599;1599;8600;0;0;POS/26-27/824;bill;0;0;0;8600
;WALK_IN_NO_CUSTOMER;300.6504000000000;300.6504000000000;1140.9995999999999;0;0;POS/26-27/828;bill;0;0;0;1140.9995999999999
;WALK_IN_NO_CUSTOMER;1150;1150;2540;0;0;POS/26-27/832;bill;0;0;0;2540
;WALK_IN_NO_CUSTOMER;250;250;250;0;0;POS/26-27/835;bill;0;0;0;250
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/837;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;15862;15862;15862.00;15862;31724;POS/26-27/85;bill;0;0;0;0
;WALK_IN_NO_CUSTOMER;150.00005;150.00005;150;0;0;POS/26-27/854;bill;0;0;0;150.00005
;WALK_IN_NO_CUSTOMER;100;100;100;0;0;POS/26-27/869;bill;0;0;0;100
;WALK_IN_NO_CUSTOMER;350;350;1150;0;0;POS/26-27/871;bill;0;0;0;1150
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/872;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;345;345;345;0;0;POS/26-27/873;bill;0;0;0;345
;WALK_IN_NO_CUSTOMER;72.99999999999999;72.99999999999999;72.99999999999999;0;0;POS/26-27/876;bill;0;0;0;72.99999999999999
;WALK_IN_NO_CUSTOMER;630;630;630;0;0;POS/26-27/887;bill;0;0;0;630
;WALK_IN_NO_CUSTOMER;52;52;52;0;0;POS/26-27/889;bill;0;0;0;52
;WALK_IN_NO_CUSTOMER;2190;2190;2450;0;0;POS/26-27/895;bill;0;0;0;2450
;WALK_IN_NO_CUSTOMER;525;525;1065;0;0;POS/26-27/901;bill;0;0;0;1065
;WALK_IN_NO_CUSTOMER;600;600;600;0;0;POS/26-27/905;bill;0;0;0;600
;WALK_IN_NO_CUSTOMER;905;905;905;0;0;POS/26-27/911;bill;0;0;0;905
;WALK_IN_NO_CUSTOMER;300;300;300;0;0;POS/26-27/960;bill;0;0;0;300
;WALK_IN_NO_CUSTOMER;1700;1700;1700;0;0;POS/26-27/960;bill;0;0;0;1700
;WALK_IN_NO_CUSTOMER;1599;1599;2746;0;0;POS/26-27/976;bill;0;0;0;2746
;WALK_IN_NO_CUSTOMER;200;200;200;0;0;POS/26-27/983;bill;0;0;0;200
;WALK_IN_NO_CUSTOMER;260.00000000000000;260.00000000000000;291.00000000000006;0;0;POS/26-27/987;bill;0;0;0;291.00000000000006
;WALK_IN_NO_CUSTOMER;88;88;88;0;0;POS/26-27/988;bill;0;0;0;88
;WALK_IN_NO_CUSTOMER;68.99999999999999;68.99999999999999;68.99999999999999;0;0;POS/26-27/989;bill;0;0;0;68.99999999999999
;WALK_IN_NO_CUSTOMER;150.00030000000004;150.00030000000004;150;0;0;POS/26-27/993;bill;0;0;0;150.00030000000004
;;2;100;572161.58794999000202;329;25;;headline;;;;456
b9bd7c57-36e6-458c-8867-fb88d4bf4001;;;0;;5000;5000;POS/25-26/172;sibling;;;3000;3000
823962af-2422-49ff-b907-36bd2fb568fe;;;0;;1700;1700;POS/25-26/470;sibling;;;1500;1500
5d17dd09-5cde-4876-87c6-dc8e47f15b23;;;0;;3000;3000;POS/26-27/1360;sibling;;;200;200
